knot_id_base,reproduced_t_standard,reproduced_t_inverse,jones_khovanov_same_representative,orientation_ambiguous
15n138949,False,True,False,False
15n138950,False,True,False,False
15n138951,True,False,True,False
15n138952,False,True,False,False
15n138953,True,False,True,False
15n138954,True,False,True,False
15n138955,False,True,False,False
15n138956,False,True,False,False
15n138957,False,True,False,False
15n138958,True,False,True,False
15n138959,False,True,False,False
15n138960,False,True,False,False
15n138961,True,False,True,False
15n138962,True,False,True,False
15n138963,True,False,True,False
15n138964,False,True,False,False
15n138965,True,False,True,False
15n138966,False,True,False,False
15n138967,True,False,True,False
15n138968,False,True,False,False
15n138969,False,True,False,False
15n138970,False,True,False,False
15n138971,False,True,False,False
15n138972,False,True,False,False
15n138973,False,True,False,False
15n138974,False,True,False,False
15n138975,True,False,True,False
15n138976,True,False,True,False
15n138977,True,False,True,False
15n138978,False,True,False,False
15n138979,False,True,False,False
15n138980,False,True,False,False
15n138981,False,True,False,False
15n138982,False,True,False,False
15n138983,True,False,True,False
15n138984,False,True,False,False
15n138985,True,False,True,False
15n138986,False,True,False,False
15n138987,False,True,False,False
15n138988,True,False,True,False
15n138989,True,False,True,False
15n138990,True,False,True,False
15n138991,False,True,False,False
15n138992,False,True,False,False
15n138993,True,False,True,False
15n138994,False,True,False,False
15n138995,False,True,False,False
15n138996,False,True,False,False
15n138997,True,False,True,False
15n138998,True,False,True,False
15n138999,False,True,False,False
15n139000,False,True,False,False
15n139001,False,True,False,False
15n139002,True,False,True,False
15n139003,False,True,False,False
15n139004,True,False,True,False
15n139005,True,False,True,False
15n139006,True,False,True,False
15n139007,False,True,False,False
15n139008,True,False,True,False
15n139009,False,True,False,False
15n139010,False,True,False,False
15n139011,True,False,True,False
15n139012,False,True,False,False
15n139013,False,True,False,False
15n139014,False,True,False,False
15n139015,True,False,True,False
15n139016,True,False,True,False
15n139017,False,True,False,False
15n139018,False,True,False,False
15n139019,False,True,False,False
15n139020,False,True,False,False
15n139021,True,False,True,False
15n139022,True,False,True,False
15n139023,True,False,True,False
15n139024,True,False,True,False
15n139025,True,False,True,False
15n139026,True,False,True,False
15n139027,True,False,True,False
15n139028,True,False,True,False
15n139029,False,True,False,False
15n139030,False,True,False,False
15n139031,False,True,False,False
15n139032,False,True,False,False
15n139033,True,False,True,False
15n139034,False,True,False,False
15n139035,False,True,False,False
15n139036,False,True,False,False
15n139037,False,True,False,False
15n139038,True,False,True,False
15n139039,False,True,False,False
15n139040,False,True,False,False
15n139041,False,True,False,False
15n139042,True,False,True,False
15n139043,True,False,True,False
15n139044,False,True,False,False
15n139045,False,True,False,False
15n139046,False,True,False,False
15n139047,True,False,True,False
15n139048,True,False,True,False
15n139049,True,False,True,False
15n139050,False,True,False,False
15n139051,False,True,False,False
15n139052,True,False,True,False
15n139053,True,False,True,False
15n139054,True,False,True,False
15n139055,True,False,True,False
15n139056,True,False,True,False
15n139057,True,False,True,False
15n139058,True,False,True,False
15n139059,False,True,False,False
15n139060,False,True,False,False
15n139061,False,True,False,False
15n139062,False,True,False,False
15n139063,False,True,False,False
15n139064,False,True,False,False
15n139065,False,True,False,False
15n139066,False,True,False,False
15n139067,True,False,True,False
15n139068,False,True,False,False
15n139069,False,True,False,False
15n139070,True,False,True,False
15n139071,True,False,True,False
15n139072,True,False,True,False
15n139073,True,False,True,False
15n139074,False,True,False,False
15n139075,True,False,True,False
15n139076,True,False,True,False
15n139077,False,True,False,False
15n139078,False,True,False,False
15n139079,False,True,False,False
15n139080,True,False,True,False
15n139081,True,False,True,False
15n139082,True,False,True,False
15n139083,False,True,False,False
15n139084,False,True,False,False
15n139085,True,False,True,False
15n139086,False,True,False,False
15n139087,False,True,False,False
15n139088,True,False,True,False
15n139089,True,False,True,False
15n139090,True,False,True,False
15n139091,True,False,True,False
15n139092,False,True,False,False
15n139093,False,True,False,False
15n139094,True,False,True,False
15n139095,True,False,True,False
15n139096,True,False,True,False
15n139097,True,False,True,False
15n139098,True,False,True,False
15n139099,False,True,False,False
15n139100,False,True,False,False
15n139101,False,True,False,False
15n139102,False,True,False,False
15n139103,False,True,False,False
15n139104,True,False,True,False
15n139105,False,True,False,False
15n139106,True,False,True,False
15n139107,False,True,False,False
15n139108,True,False,True,False
15n139109,False,True,False,False
15n139110,True,False,True,False
15n139111,False,True,False,False
15n139112,True,False,True,False
15n139113,False,True,False,False
15n139114,False,True,False,False
15n139115,False,True,False,False
15n139116,True,False,True,False
15n139117,False,True,False,False
15n139118,False,True,False,False
15n139119,False,True,False,False
15n139120,True,False,True,False
15n139121,False,True,False,False
15n139122,True,False,True,False
15n139123,False,True,False,False
15n139124,False,True,False,False
15n139125,False,True,False,False
15n139126,True,False,True,False
15n139127,False,True,False,False
15n139128,True,False,True,False
15n139129,True,False,True,False
15n139130,False,True,False,False
15n139131,False,True,False,False
15n139132,False,True,False,False
15n139133,False,True,False,False
15n139134,True,False,True,False
15n139135,False,True,False,False
15n139136,True,False,True,False
15n139137,True,False,True,False
15n139138,True,False,True,False
15n139139,False,True,False,False
15n139140,True,False,True,False
15n139141,True,False,True,False
15n139142,True,False,True,False
15n139143,True,False,True,False
15n139144,False,True,False,False
15n139145,True,False,True,False
15n139146,False,True,False,False
15n139147,True,False,True,False
15n139148,True,False,True,False
15n139149,False,True,False,False
15n139150,True,False,True,False
15n139151,True,False,True,False
15n139152,True,False,True,False
15n139153,True,False,True,False
15n139154,True,False,True,False
15n139155,True,False,True,False
15n139156,True,False,True,False
15n139157,True,False,True,False
15n139158,True,False,True,False
15n139159,True,False,True,False
15n139160,True,False,True,False
15n139161,False,True,False,False
15n139162,True,False,True,False
15n139163,False,True,False,False
15n139164,False,True,False,False
15n139165,True,False,True,False
15n139166,True,False,True,False
15n139167,True,False,True,False
15n139168,False,True,False,False
15n139169,True,False,True,False
15n139170,False,True,False,False
15n139171,True,False,True,False
15n139172,False,True,False,False
15n139173,False,True,False,False
15n139174,True,False,True,False
15n139175,True,False,True,False
15n139176,True,False,True,False
15n139177,True,False,True,False
15n139178,True,False,True,False
15n139179,True,False,True,False
15n139180,True,False,True,False
15n139181,True,False,True,False
15n139182,True,False,True,False
15n139183,True,False,True,False
15n139184,True,False,True,False
15n139185,True,False,True,False
15n139186,True,False,True,False
15n139187,True,False,True,False
15n139188,True,False,True,False
15n139189,False,True,False,False
15n139190,True,False,True,False
15n139191,True,False,True,False
15n139192,False,True,False,False
15n139193,False,True,False,False
15n139194,True,False,True,False
15n139195,True,False,True,False
15n139196,True,False,True,False
15n139197,True,False,True,False
15n139198,False,True,False,False
15n139199,True,False,True,False
15n139200,True,False,True,False
15n139201,True,False,True,False
15n139202,True,False,True,False
15n139203,False,True,False,False
15n139204,True,False,True,False
15n139205,False,True,False,False
15n139206,False,True,False,False
15n139207,True,False,True,False
15n139208,False,True,False,False
15n139209,False,True,False,False
15n139210,True,False,True,False
15n139211,False,True,False,False
15n139212,False,True,False,False
15n139213,True,False,True,False
15n139214,True,False,True,False
15n139215,True,False,True,False
15n139216,False,True,False,False
15n139217,False,True,False,False
15n139218,True,False,True,False
15n139219,True,False,True,False
15n139220,False,True,False,False
15n139221,True,False,True,False
15n139222,False,True,False,False
15n139223,True,False,True,False
15n139224,False,True,False,False
15n139225,True,False,True,False
15n139226,False,True,False,False
15n139227,True,False,True,False
15n139228,False,True,False,False
15n139229,False,True,False,False
15n139230,True,False,True,False
15n139231,False,True,False,False
15n139232,False,True,False,False
15n139233,True,False,True,False
15n139234,True,False,True,False
15n139235,True,False,True,False
15n139236,True,False,True,False
15n139237,False,True,False,False
15n139238,True,False,True,False
15n139239,True,False,True,False
15n139240,False,True,False,False
15n139241,True,False,True,False
15n139242,True,False,True,False
15n139243,True,False,True,False
15n139244,True,False,True,False
15n139245,True,False,True,False
15n139246,True,False,True,False
15n139247,True,False,True,False
15n139248,True,False,True,False
15n139249,True,False,True,False
15n139250,False,True,False,False
15n139251,False,True,False,False
15n139252,True,False,True,False
15n139253,True,False,True,False
15n139254,True,False,True,False
15n139255,True,False,True,False
15n139256,True,False,True,False
15n139257,True,False,True,False
15n139258,True,False,True,False
15n139259,True,False,True,False
15n139260,True,False,True,False
15n139261,True,False,True,False
15n139262,False,True,False,False
15n139263,True,False,True,False
